Image_ID,sleeve_length,neckline,outer_clothing_cardigan,upper_clothing_covering_navel,Fabric_Type,Pattern_Type,warmth_score,breathability_score
WOMEN-Tees_Tanks-id_00002151-08_4_full.jpg,sleeveless,suspenders,no cardigan,no,cotton,pure color,0.3,1.3
WOMEN-Tees_Tanks-id_00002152-03_4_full.jpg,long-sleeve,round,yes cardigan,yes,cotton,pure color,1.1,0.8
WOMEN-Tees_Tanks-id_00002162-11_4_full.jpg,sleeveless,suspenders,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Tees_Tanks-id_00002162-12_4_full.jpg,sleeveless,suspenders,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Tees_Tanks-id_00002162-16_4_full.jpg,sleeveless,suspenders,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Tees_Tanks-id_00002162-19_4_full.jpg,sleeveless,suspenders,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Tees_Tanks-id_00002162-29_4_full.jpg,sleeveless,suspenders,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Tees_Tanks-id_00002162-32_4_full.jpg,sleeveless,suspenders,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Tees_Tanks-id_00002162-33_4_full.jpg,sleeveless,suspenders,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Tees_Tanks-id_00002162-34_4_full.jpg,sleeveless,suspenders,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Tees_Tanks-id_00002162-35_4_full.jpg,sleeveless,suspenders,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Tees_Tanks-id_00002162-36_4_full.jpg,sleeveless,suspenders,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Tees_Tanks-id_00002162-49_4_full.jpg,sleeveless,suspenders,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Tees_Tanks-id_00002162-59_4_full.jpg,sleeveless,suspenders,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Tees_Tanks-id_00002162-60_4_full.jpg,sleeveless,suspenders,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Tees_Tanks-id_00002162-61_4_full.jpg,sleeveless,suspenders,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Tees_Tanks-id_00002162-62_4_full.jpg,sleeveless,suspenders,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Tees_Tanks-id_00002162-63_4_full.jpg,sleeveless,suspenders,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Tees_Tanks-id_00002162-64_4_full.jpg,sleeveless,suspenders,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Tees_Tanks-id_00002174-03_4_full.jpg,short-sleeve,round,no cardigan,yes,chiffon,pure color,0.6,1.0
WOMEN-Tees_Tanks-id_00002186-03_4_full.jpg,sleeveless,round,no cardigan,no,cotton,pure color,0.3,1.1
WOMEN-Tees_Tanks-id_00002187-04_7_additional.jpg,short-sleeve,round,no cardigan,yes,cotton,pure color,0.6,1.0
WOMEN-Tees_Tanks-id_00002191-01_4_full.jpg,sleeveless,suspenders,no cardigan,no,cotton,pure color,0.3,1.3
WOMEN-Tees_Tanks-id_00002201-01_7_additional.jpg,sleeveless,suspenders,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Tees_Tanks-id_00002201-06_7_additional.jpg,long-sleeve,suspenders,yes cardigan,yes,leather,pure color,1.1,1.0
WOMEN-Tees_Tanks-id_00002201-14_4_full.jpg,sleeveless,suspenders,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Tees_Tanks-id_00002201-15_1_front.jpg,sleeveless,suspenders,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Tees_Tanks-id_00002201-16_4_full.jpg,sleeveless,suspenders,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Tees_Tanks-id_00002201-17_4_full.jpg,sleeveless,suspenders,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Tees_Tanks-id_00002201-18_7_additional.jpg,sleeveless,suspenders,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Tees_Tanks-id_00002201-30_7_additional.jpg,sleeveless,suspenders,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Tees_Tanks-id_00002201-38_4_full.jpg,sleeveless,suspenders,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Tees_Tanks-id_00002201-43_4_full.jpg,sleeveless,suspenders,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Tees_Tanks-id_00002201-46_7_additional.jpg,sleeveless,suspenders,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Tees_Tanks-id_00002201-48_7_additional.jpg,sleeveless,suspenders,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Tees_Tanks-id_00002203-02_7_additional.jpg,short-sleeve,round,no cardigan,no,cotton,floral,0.4,1.0
WOMEN-Tees_Tanks-id_00002203-03_4_full.jpg,short-sleeve,round,no cardigan,no,cotton,floral,0.4,1.0
WOMEN-Tees_Tanks-id_00002214-02_4_full.jpg,short-sleeve,round,no cardigan,no,cotton,graphic,0.4,1.0
WOMEN-Tees_Tanks-id_00002216-02_2_side.jpg,short-sleeve,round,no cardigan,yes,cotton,graphic,0.6,1.0
WOMEN-Tees_Tanks-id_00002219-02_4_full.jpg,short-sleeve,round,no cardigan,yes,cotton,graphic,0.6,1.0
WOMEN-Tees_Tanks-id_00002220-07_7_additional.jpg,long-sleeve,round,no cardigan,no,cotton,pure color,0.6,0.8
WOMEN-Tees_Tanks-id_00002227-01_4_full.jpg,sleeveless,round,no cardigan,yes,cotton,graphic,0.5,1.1
WOMEN-Tees_Tanks-id_00002233-05_4_full.jpg,short-sleeve,V-shape,no cardigan,yes,cotton,pure color,0.6,1.2
WOMEN-Tees_Tanks-id_00002233-06_4_full.jpg,short-sleeve,V-shape,no cardigan,yes,cotton,pure color,0.6,1.2
WOMEN-Tees_Tanks-id_00002258-04_4_full.jpg,short-sleeve,round,no cardigan,yes,cotton,pure color,0.6,1.0
WOMEN-Tees_Tanks-id_00002259-05_4_full.jpg,short-sleeve,round,no cardigan,yes,cotton,pure color,0.6,1.0
WOMEN-Tees_Tanks-id_00002259-08_4_full.jpg,short-sleeve,round,no cardigan,yes,cotton,pure color,0.6,1.0
WOMEN-Tees_Tanks-id_00002271-05_4_full.jpg,short-sleeve,V-shape,no cardigan,yes,cotton,striped,0.6,1.2
WOMEN-Tees_Tanks-id_00002271-06_4_full.jpg,short-sleeve,V-shape,no cardigan,yes,cotton,striped,0.6,1.2
WOMEN-Tees_Tanks-id_00002272-07_7_additional.jpg,long-sleeve,round,no cardigan,yes,cotton,striped,0.8,0.8
WOMEN-Tees_Tanks-id_00002284-02_1_front.jpg,sleeveless,suspenders,no cardigan,yes,cotton,striped,0.5,1.3
WOMEN-Tees_Tanks-id_00002288-01_1_front.jpg,short-sleeve,round,no cardigan,yes,cotton,other,0.6,1.0
WOMEN-Tees_Tanks-id_00002300-04_4_full.jpg,short-sleeve,round,no cardigan,yes,cotton,pure color,0.6,1.0
WOMEN-Tees_Tanks-id_00002309-03_4_full.jpg,long-sleeve,round,no cardigan,yes,cotton,pure color,0.8,0.8
WOMEN-Tees_Tanks-id_00002318-01_7_additional.jpg,sleeveless,round,yes cardigan,yes,cotton,striped,0.8,1.1
WOMEN-Tees_Tanks-id_00002328-02_1_front.jpg,short-sleeve,round,no cardigan,no,cotton,pure color,0.4,1.0
WOMEN-Tees_Tanks-id_00002340-02_4_full.jpg,long-sleeve,round,yes cardigan,yes,cotton,pure color,1.1,0.8
WOMEN-Tees_Tanks-id_00002353-04_4_full.jpg,short-sleeve,round,no cardigan,no,cotton,graphic,0.4,1.0
WOMEN-Tees_Tanks-id_00002361-02_7_additional.jpg,long-sleeve,round,no cardigan,no,cotton,graphic,0.6,0.8
WOMEN-Tees_Tanks-id_00002361-03_7_additional.jpg,long-sleeve,round,no cardigan,yes,cotton,graphic,0.8,0.8
WOMEN-Tees_Tanks-id_00002362-01_4_full.jpg,long-sleeve,round,no cardigan,yes,chiffon,striped,0.8,0.8
WOMEN-Tees_Tanks-id_00002387-02_1_front.jpg,short-sleeve,round,yes cardigan,no,cotton,pure color,0.699999999999999,1.0
WOMEN-Tees_Tanks-id_00002387-02_4_full.jpg,short-sleeve,round,yes cardigan,no,cotton,pure color,0.699999999999999,1.0
WOMEN-Tees_Tanks-id_00002399-04_7_additional.jpg,sleeveless,suspenders,no cardigan,yes,cotton,graphic,0.5,1.3
WOMEN-Tees_Tanks-id_00002402-01_7_additional.jpg,long-sleeve,round,yes cardigan,yes,cotton,graphic,1.1,0.8
WOMEN-Tees_Tanks-id_00002415-01_4_full.jpg,sleeveless,suspenders,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Tees_Tanks-id_00002415-02_7_additional.jpg,sleeveless,suspenders,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Tees_Tanks-id_00002415-03_7_additional.jpg,long-sleeve,round,yes cardigan,yes,cotton,pure color,1.1,0.8
WOMEN-Tees_Tanks-id_00002415-07_1_front.jpg,long-sleeve,round,yes cardigan,yes,cotton,pure color,1.1,0.8
WOMEN-Tees_Tanks-id_00002415-09_4_full.jpg,sleeveless,suspenders,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Tees_Tanks-id_00002415-17_1_front.jpg,long-sleeve,suspenders,yes cardigan,yes,cotton,pure color,1.1,1.0
WOMEN-Tees_Tanks-id_00002422-08_4_full.jpg,long-sleeve,round,no cardigan,no,cotton,pure color,0.6,0.8
WOMEN-Tees_Tanks-id_00002423-03_4_full.jpg,short-sleeve,V-shape,no cardigan,yes,cotton,other,0.6,1.2
WOMEN-Tees_Tanks-id_00002460-01_1_front.jpg,short-sleeve,round,no cardigan,yes,cotton,pure color,0.6,1.0
WOMEN-Tees_Tanks-id_00002460-02_1_front.jpg,short-sleeve,round,no cardigan,yes,cotton,pure color,0.6,1.0
WOMEN-Tees_Tanks-id_00002492-01_7_additional.jpg,long-sleeve,round,no cardigan,yes,cotton,pure color,0.8,0.8
WOMEN-Tees_Tanks-id_00002492-02_7_additional.jpg,sleeveless,round,no cardigan,yes,cotton,pure color,0.5,1.1
WOMEN-Tees_Tanks-id_00002503-03_4_full.jpg,long-sleeve,standing,no cardigan,yes,cotton,pure color,0.8,0.699999999999999
WOMEN-Tees_Tanks-id_00002503-05_1_front.jpg,long-sleeve,standing,no cardigan,yes,cotton,pure color,0.8,0.699999999999999
WOMEN-Tees_Tanks-id_00002503-06_7_additional.jpg,long-sleeve,standing,no cardigan,no,cotton,pure color,0.6,0.699999999999999
WOMEN-Tees_Tanks-id_00002512-03_4_full.jpg,long-sleeve,round,no cardigan,yes,cotton,graphic,0.8,0.8
WOMEN-Tees_Tanks-id_00002512-04_4_full.jpg,long-sleeve,round,no cardigan,yes,cotton,graphic,0.8,0.8
WOMEN-Tees_Tanks-id_00002516-01_1_front.jpg,short-sleeve,round,no cardigan,yes,cotton,color block,0.6,1.0
WOMEN-Tees_Tanks-id_00002523-07_4_full.jpg,long-sleeve,round,no cardigan,yes,cotton,graphic,0.8,0.8
WOMEN-Tees_Tanks-id_00002523-09_4_full.jpg,long-sleeve,round,no cardigan,yes,cotton,graphic,0.8,0.8
WOMEN-Tees_Tanks-id_00002540-05_4_full.jpg,short-sleeve,V-shape,no cardigan,yes,cotton,pure color,0.6,1.2
WOMEN-Tees_Tanks-id_00002540-06_4_full.jpg,short-sleeve,V-shape,no cardigan,yes,cotton,pure color,0.6,1.2
WOMEN-Tees_Tanks-id_00002553-03_4_full.jpg,long-sleeve,round,yes cardigan,yes,cotton,floral,1.1,0.8
WOMEN-Tees_Tanks-id_00002556-03_1_front.jpg,sleeveless,round,no cardigan,yes,cotton,graphic,0.5,1.1
WOMEN-Tees_Tanks-id_00002560-04_4_full.jpg,sleeveless,standing,no cardigan,yes,cotton,pure color,0.5,1.0
WOMEN-Tees_Tanks-id_00002560-09_4_full.jpg,sleeveless,standing,no cardigan,no,cotton,pure color,0.3,1.0
WOMEN-Tees_Tanks-id_00002561-04_7_additional.jpg,long-sleeve,round,no cardigan,yes,cotton,striped,0.8,0.8
WOMEN-Tees_Tanks-id_00002570-02_7_additional.jpg,short-sleeve,round,no cardigan,yes,cotton,graphic,0.6,1.0
WOMEN-Tees_Tanks-id_00002574-01_1_front.jpg,sleeveless,suspenders,no cardigan,no,cotton,pure color,0.3,1.3
WOMEN-Tees_Tanks-id_00002577-03_4_full.jpg,long-sleeve,round,yes cardigan,yes,cotton,pure color,1.1,0.8
WOMEN-Tees_Tanks-id_00002595-01_4_full.jpg,sleeveless,round,no cardigan,yes,cotton,graphic,0.5,1.1
WOMEN-Tees_Tanks-id_00002617-03_4_full.jpg,sleeveless,round,no cardigan,yes,cotton,pure color,0.5,1.1
WOMEN-Tees_Tanks-id_00002617-06_4_full.jpg,sleeveless,round,no cardigan,no,cotton,pure color,0.3,1.1
WOMEN-Tees_Tanks-id_00002652-02_4_full.jpg,sleeveless,round,no cardigan,no,cotton,graphic,0.3,1.1
WOMEN-Tees_Tanks-id_00002657-02_1_front.jpg,sleeveless,suspenders,no cardigan,yes,chiffon,pure color,0.5,1.3
WOMEN-Tees_Tanks-id_00002678-38_4_full.jpg,short-sleeve,V-shape,no cardigan,yes,cotton,pure color,0.6,1.2
WOMEN-Tees_Tanks-id_00002678-39_4_full.jpg,short-sleeve,V-shape,no cardigan,yes,cotton,pure color,0.6,1.2
WOMEN-Tees_Tanks-id_00002678-42_4_full.jpg,short-sleeve,V-shape,no cardigan,yes,cotton,pure color,0.6,1.2
WOMEN-Tees_Tanks-id_00002678-47_7_additional.jpg,short-sleeve,V-shape,no cardigan,yes,cotton,pure color,0.6,1.2
WOMEN-Tees_Tanks-id_00002678-48_4_full.jpg,short-sleeve,V-shape,no cardigan,yes,cotton,pure color,0.6,1.2
WOMEN-Tees_Tanks-id_00002678-49_4_full.jpg,short-sleeve,V-shape,no cardigan,yes,cotton,pure color,0.6,1.2
WOMEN-Tees_Tanks-id_00002678-50_4_full.jpg,short-sleeve,V-shape,no cardigan,yes,cotton,pure color,0.6,1.2
WOMEN-Tees_Tanks-id_00002678-53_4_full.jpg,short-sleeve,V-shape,no cardigan,yes,cotton,pure color,0.6,1.2
WOMEN-Tees_Tanks-id_00002725-06_4_full.jpg,short-sleeve,V-shape,no cardigan,yes,cotton,pure color,0.6,1.2
WOMEN-Tees_Tanks-id_00002747-01_7_additional.jpg,long-sleeve,round,yes cardigan,yes,cotton,pure color,1.1,0.8
WOMEN-Tees_Tanks-id_00002777-02_1_front.jpg,sleeveless,round,no cardigan,no,cotton,pure color,0.3,1.1
WOMEN-Tees_Tanks-id_00002813-04_7_additional.jpg,short-sleeve,round,no cardigan,yes,cotton,striped,0.6,1.0
WOMEN-Tees_Tanks-id_00002814-01_7_additional.jpg,sleeveless,round,no cardigan,yes,cotton,striped,0.5,1.1
WOMEN-Tees_Tanks-id_00002821-03_4_full.jpg,short-sleeve,round,no cardigan,yes,cotton,pure color,0.6,1.0
WOMEN-Tees_Tanks-id_00002824-03_4_full.jpg,short-sleeve,round,no cardigan,yes,cotton,pure color,0.6,1.0
WOMEN-Tees_Tanks-id_00002824-04_4_full.jpg,short-sleeve,round,no cardigan,yes,cotton,pure color,0.6,1.0
WOMEN-Tees_Tanks-id_00002831-01_7_additional.jpg,short-sleeve,round,no cardigan,yes,cotton,graphic,0.6,1.0
WOMEN-Tees_Tanks-id_00002867-06_4_full.jpg,sleeveless,V-shape,no cardigan,no,cotton,pure color,0.3,1.3
WOMEN-Tees_Tanks-id_00002867-07_4_full.jpg,sleeveless,V-shape,no cardigan,no,cotton,pure color,0.3,1.3
WOMEN-Tees_Tanks-id_00002884-01_4_full.jpg,sleeveless,round,no cardigan,yes,cotton,graphic,0.5,1.1
WOMEN-Tees_Tanks-id_00002885-04_7_additional.jpg,sleeveless,round,no cardigan,no,cotton,striped,0.3,1.1
WOMEN-Tees_Tanks-id_00002885-08_7_additional.jpg,sleeveless,round,no cardigan,no,cotton,striped,0.3,1.1
WOMEN-Tees_Tanks-id_00002886-03_1_front.jpg,short-sleeve,round,no cardigan,yes,chiffon,color block,0.6,1.0
WOMEN-Tees_Tanks-id_00002886-04_7_additional.jpg,short-sleeve,round,no cardigan,yes,chiffon,color block,0.6,1.0
WOMEN-Tees_Tanks-id_00002901-02_4_full.jpg,short-sleeve,round,no cardigan,no,cotton,striped,0.4,1.0
WOMEN-Tees_Tanks-id_00002906-05_4_full.jpg,sleeveless,suspenders,no cardigan,yes,cotton,striped,0.5,1.3
WOMEN-Tees_Tanks-id_00002906-06_4_full.jpg,sleeveless,suspenders,no cardigan,yes,cotton,striped,0.5,1.3
WOMEN-Tees_Tanks-id_00002918-01_4_full.jpg,medium-sleeve,round,yes cardigan,no,cotton,graphic,0.8,0.8999999999999999
WOMEN-Tees_Tanks-id_00002924-02_4_full.jpg,long-sleeve,round,yes cardigan,yes,cotton,striped,1.1,0.8
WOMEN-Tees_Tanks-id_00002927-05_4_full.jpg,sleeveless,V-shape,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Tees_Tanks-id_00002927-07_4_full.jpg,sleeveless,V-shape,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Tees_Tanks-id_00002929-03_4_full.jpg,sleeveless,round,no cardigan,no,cotton,floral,0.3,1.1
WOMEN-Tees_Tanks-id_00002948-02_4_full.jpg,long-sleeve,V-shape,no cardigan,yes,cotton,pure color,0.8,1.0
WOMEN-Tees_Tanks-id_00002950-03_4_full.jpg,short-sleeve,round,no cardigan,yes,cotton,graphic,0.6,1.0
WOMEN-Tees_Tanks-id_00002951-04_1_front.jpg,medium-sleeve,round,no cardigan,yes,cotton,color block,0.699999999999999,0.8999999999999999
WOMEN-Tees_Tanks-id_00002957-03_4_full.jpg,medium-sleeve,round,no cardigan,yes,cotton,striped,0.699999999999999,0.8999999999999999
WOMEN-Tees_Tanks-id_00002957-04_7_additional.jpg,medium-sleeve,round,no cardigan,no,cotton,striped,0.5,0.8999999999999999
WOMEN-Tees_Tanks-id_00002974-02_7_additional.jpg,short-sleeve,round,no cardigan,no,cotton,floral,0.4,1.0
WOMEN-Tees_Tanks-id_00002981-04_4_full.jpg,sleeveless,round,no cardigan,yes,cotton,pure color,0.5,1.1
WOMEN-Tees_Tanks-id_00003002-06_4_full.jpg,short-sleeve,round,no cardigan,yes,cotton,pure color,0.6,1.0
WOMEN-Tees_Tanks-id_00003002-07_4_full.jpg,short-sleeve,round,no cardigan,yes,cotton,pure color,0.6,1.0
WOMEN-Tees_Tanks-id_00003031-02_4_full.jpg,sleeveless,suspenders,no cardigan,yes,cotton,graphic,0.5,1.3
WOMEN-Tees_Tanks-id_00003055-02_4_full.jpg,sleeveless,suspenders,no cardigan,no,cotton,graphic,0.3,1.3
WOMEN-Tees_Tanks-id_00003084-01_1_front.jpg,long-sleeve,round,no cardigan,yes,cotton,pure color,0.8,0.8
WOMEN-Tees_Tanks-id_00003105-02_4_full.jpg,medium-sleeve,round,no cardigan,yes,chiffon,floral,0.699999999999999,0.8999999999999999
WOMEN-Tees_Tanks-id_00003114-04_1_front.jpg,long-sleeve,standing,no cardigan,yes,cotton,striped,0.8,0.699999999999999
WOMEN-Tees_Tanks-id_00003114-05_1_front.jpg,long-sleeve,standing,no cardigan,yes,cotton,striped,0.8,0.699999999999999
WOMEN-Tees_Tanks-id_00003114-06_4_full.jpg,long-sleeve,standing,no cardigan,yes,cotton,striped,0.8,0.699999999999999
WOMEN-Tees_Tanks-id_00003116-03_4_full.jpg,long-sleeve,round,yes cardigan,yes,cotton,floral,1.1,0.8
WOMEN-Tees_Tanks-id_00003117-01_7_additional.jpg,sleeveless,round,no cardigan,yes,cotton,pure color,0.5,1.1
WOMEN-Tees_Tanks-id_00003137-05_4_full.jpg,long-sleeve,round,no cardigan,yes,cotton,pure color,0.8,0.8
WOMEN-Tees_Tanks-id_00003157-01_7_additional.jpg,short-sleeve,round,no cardigan,yes,cotton,pure color,0.6,1.0
WOMEN-Tees_Tanks-id_00003160-04_4_full.jpg,medium-sleeve,round,no cardigan,yes,cotton,pure color,0.699999999999999,0.8999999999999999
WOMEN-Tees_Tanks-id_00003172-01_4_full.jpg,short-sleeve,round,no cardigan,yes,cotton,pure color,0.6,1.0
WOMEN-Tees_Tanks-id_00003173-02_4_full.jpg,long-sleeve,round,yes cardigan,no,cotton,pure color,0.8999999999999999,0.8
WOMEN-Tees_Tanks-id_00003179-03_1_front.jpg,long-sleeve,round,no cardigan,yes,cotton,pure color,0.8,0.8
WOMEN-Tees_Tanks-id_00003181-01_4_full.jpg,sleeveless,round,no cardigan,yes,cotton,pure color,0.5,1.1
WOMEN-Tees_Tanks-id_00003181-02_7_additional.jpg,sleeveless,round,no cardigan,yes,cotton,pure color,0.5,1.1
WOMEN-Tees_Tanks-id_00003185-02_4_full.jpg,short-sleeve,round,no cardigan,yes,cotton,graphic,0.6,1.0
WOMEN-Tees_Tanks-id_00003186-01_7_additional.jpg,long-sleeve,round,yes cardigan,yes,cotton,graphic,1.1,0.8
WOMEN-Tees_Tanks-id_00003187-04_4_full.jpg,short-sleeve,round,no cardigan,yes,cotton,graphic,0.6,1.0
WOMEN-Tees_Tanks-id_00003187-05_4_full.jpg,short-sleeve,round,no cardigan,yes,cotton,graphic,0.6,1.0
WOMEN-Tees_Tanks-id_00003194-02_4_full.jpg,short-sleeve,round,no cardigan,no,cotton,pure color,0.4,1.0
WOMEN-Tees_Tanks-id_00003196-05_4_full.jpg,long-sleeve,round,no cardigan,yes,cotton,pure color,0.8,0.8
WOMEN-Tees_Tanks-id_00003226-03_4_full.jpg,short-sleeve,round,no cardigan,yes,cotton,pure color,0.6,1.0
WOMEN-Tees_Tanks-id_00003241-01_1_front.jpg,sleeveless,round,no cardigan,yes,denim,pure color,0.5,1.1
WOMEN-Tees_Tanks-id_00003241-02_1_front.jpg,sleeveless,round,no cardigan,yes,cotton,pure color,0.5,1.1
WOMEN-Tees_Tanks-id_00003261-02_4_full.jpg,short-sleeve,round,no cardigan,yes,cotton,striped,0.6,1.0
WOMEN-Tees_Tanks-id_00003268-08_4_full.jpg,long-sleeve,round,no cardigan,no,cotton,pure color,0.6,0.8
WOMEN-Tees_Tanks-id_00003268-15_4_full.jpg,long-sleeve,round,no cardigan,no,cotton,pure color,0.6,0.8
WOMEN-Tees_Tanks-id_00003268-16_4_full.jpg,long-sleeve,round,no cardigan,no,cotton,pure color,0.6,0.8
WOMEN-Tees_Tanks-id_00003278-01_1_front.jpg,short-sleeve,V-shape,no cardigan,yes,cotton,pure color,0.6,1.2
WOMEN-Tees_Tanks-id_00003278-03_1_front.jpg,short-sleeve,V-shape,no cardigan,yes,cotton,pure color,0.6,1.2
WOMEN-Tees_Tanks-id_00003286-01_7_additional.jpg,short-sleeve,round,no cardigan,yes,cotton,graphic,0.6,1.0
WOMEN-Tees_Tanks-id_00003291-02_7_additional.jpg,short-sleeve,round,no cardigan,no,cotton,striped,0.4,1.0
WOMEN-Tees_Tanks-id_00003315-01_7_additional.jpg,short-sleeve,V-shape,no cardigan,yes,cotton,pure color,0.6,1.2
WOMEN-Tees_Tanks-id_00003323-03_4_full.jpg,sleeveless,round,no cardigan,yes,cotton,graphic,0.5,1.1
WOMEN-Tees_Tanks-id_00003343-06_4_full.jpg,sleeveless,round,no cardigan,yes,cotton,pure color,0.5,1.1
WOMEN-Tees_Tanks-id_00003343-07_4_full.jpg,sleeveless,round,no cardigan,yes,cotton,pure color,0.5,1.1
WOMEN-Tees_Tanks-id_00003343-08_4_full.jpg,sleeveless,round,no cardigan,yes,cotton,pure color,0.5,1.1
WOMEN-Tees_Tanks-id_00003343-10_4_full.jpg,sleeveless,round,no cardigan,yes,cotton,pure color,0.5,1.1
WOMEN-Tees_Tanks-id_00003343-11_4_full.jpg,sleeveless,round,no cardigan,yes,cotton,pure color,0.5,1.1
WOMEN-Tees_Tanks-id_00003343-12_4_full.jpg,sleeveless,round,no cardigan,yes,cotton,pure color,0.5,1.1
WOMEN-Tees_Tanks-id_00003343-14_4_full.jpg,sleeveless,round,no cardigan,yes,cotton,pure color,0.5,1.1
WOMEN-Tees_Tanks-id_00003343-27_7_additional.jpg,sleeveless,round,no cardigan,yes,cotton,pure color,0.5,1.1
WOMEN-Tees_Tanks-id_00003344-02_4_full.jpg,short-sleeve,round,no cardigan,no,cotton,striped,0.4,1.0
WOMEN-Tees_Tanks-id_00003361-03_7_additional.jpg,long-sleeve,round,no cardigan,yes,cotton,pure color,0.8,0.8
WOMEN-Tees_Tanks-id_00003371-05_4_full.jpg,sleeveless,round,no cardigan,yes,cotton,pure color,0.5,1.1
WOMEN-Tees_Tanks-id_00003371-06_4_full.jpg,long-sleeve,round,yes cardigan,yes,cotton,pure color,1.1,0.8
WOMEN-Tees_Tanks-id_00003375-01_4_full.jpg,sleeveless,round,no cardigan,yes,cotton,striped,0.5,1.1
WOMEN-Tees_Tanks-id_00003381-03_4_full.jpg,short-sleeve,round,no cardigan,yes,cotton,pure color,0.6,1.0
WOMEN-Tees_Tanks-id_00003384-01_1_front.jpg,sleeveless,round,no cardigan,yes,cotton,striped,0.5,1.1
WOMEN-Tees_Tanks-id_00003384-02_1_front.jpg,sleeveless,round,no cardigan,yes,cotton,striped,0.5,1.1
WOMEN-Tees_Tanks-id_00003389-01_7_additional.jpg,long-sleeve,round,yes cardigan,yes,cotton,graphic,1.1,0.8
WOMEN-Tees_Tanks-id_00003405-07_4_full.jpg,sleeveless,suspenders,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Tees_Tanks-id_00003405-08_4_full.jpg,sleeveless,suspenders,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Tees_Tanks-id_00003410-01_4_full.jpg,short-sleeve,round,no cardigan,yes,cotton,other,0.6,1.0
WOMEN-Tees_Tanks-id_00003415-02_7_additional.jpg,sleeveless,round,no cardigan,no,cotton,pure color,0.3,1.1
WOMEN-Tees_Tanks-id_00003448-05_4_full.jpg,sleeveless,round,no cardigan,yes,cotton,pure color,0.5,1.1
WOMEN-Tees_Tanks-id_00003449-04_4_full.jpg,sleeveless,suspenders,no cardigan,yes,chiffon,graphic,0.5,1.3
WOMEN-Tees_Tanks-id_00003449-05_4_full.jpg,long-sleeve,suspenders,yes cardigan,yes,chiffon,graphic,1.1,1.0
WOMEN-Tees_Tanks-id_00003449-07_4_full.jpg,long-sleeve,suspenders,yes cardigan,yes,chiffon,graphic,1.1,1.0
WOMEN-Tees_Tanks-id_00003454-05_4_full.jpg,short-sleeve,V-shape,no cardigan,yes,cotton,pure color,0.6,1.2
WOMEN-Tees_Tanks-id_00003493-04_4_full.jpg,long-sleeve,round,no cardigan,yes,cotton,pure color,0.8,0.8
WOMEN-Tees_Tanks-id_00003493-06_4_full.jpg,long-sleeve,round,no cardigan,yes,cotton,pure color,0.8,0.8
WOMEN-Tees_Tanks-id_00003493-07_4_full.jpg,long-sleeve,round,no cardigan,yes,cotton,pure color,0.8,0.8
WOMEN-Tees_Tanks-id_00003494-04_7_additional.jpg,long-sleeve,round,yes cardigan,yes,cotton,pure color,1.1,0.8
WOMEN-Tees_Tanks-id_00003494-07_7_additional.jpg,long-sleeve,round,yes cardigan,yes,cotton,pure color,1.1,0.8
WOMEN-Tees_Tanks-id_00003494-09_7_additional.jpg,sleeveless,round,no cardigan,yes,cotton,pure color,0.5,1.1
WOMEN-Tees_Tanks-id_00003494-11_7_additional.jpg,sleeveless,round,no cardigan,yes,cotton,pure color,0.5,1.1
